,0
9607,33.81193
9608,30.405432
9609,47.08407
9610,40.41602
9611,30.804443
9612,35.05978
9613,20.145466
9614,30.42728
9615,39.418144
9616,50.516426
9617,323.26724
9618,42.213062
9619,15.135094
9620,86.11804
9621,20.711569
9622,19.65809
9623,18.273817
9624,16.637634
9625,15.584043
9626,14.49907
9627,19.528149
9628,22.43508
9629,28.69089
9630,39.01352
9631,16.67006
9632,13.378338
9633,41.105366
9634,22.065575
9635,10.7265835
9636,212.71935
9637,26.896711
9638,36.726196
9639,25.628431
9640,15.1405525
9641,37.04482
9642,21.105013
9643,44.640285
9644,42.069244
9645,37.924866
9646,64.12778
9647,12.740444
9648,58.845867
9649,22.556612
9650,41.08433
9651,23.290232
9652,48.75803
9653,18.975475
9654,15.912015
9655,23.957167
9656,14.162511
9657,41.91251
9658,64.55527
9659,17.514008
9660,30.239494
9661,23.26619
9662,20.040329
9663,23.76539
9664,80.49834
9665,33.041046
9666,15.023345
9667,81.09609
9668,15.952409
9669,18.069862
9670,35.511745
9671,91.97439
9672,38.351112
9673,15.894445
9674,23.073576
9675,29.134634
9676,21.132154
9677,25.799183
9678,29.463144
9679,21.299604
9680,24.528322
9681,39.77526
9682,36.389187
9683,44.898975
9684,13.820888
9685,20.611162
9686,17.017357
9687,20.85547
9688,28.533092
9689,75.67778
9690,22.021244
9691,19.815298
9692,20.904821
9693,96.65163
9694,18.330929
9695,49.572952
9696,15.590038
9697,56.003864
9698,18.592964
9699,27.207829
9700,32.615417
9701,39.08015
9702,20.16258
9703,12.1286
9704,29.607927
9705,16.496738
9706,19.990824
9707,29.439217
9708,22.239275
9709,34.03355
9710,24.681015
9711,18.519213
9712,42.297108
9713,63.815754
9714,18.634344
9715,17.323406
9716,82.057236
9717,32.86391
9718,43.1964
9719,17.992636
9720,35.928814
9721,18.414856
9722,39.72496
9723,35.00851
9724,26.085943
9725,22.634743
9726,11.323091
9727,76.12536
9728,24.112833
9729,25.693737
9730,32.44944
9731,9.796141
9732,53.378975
9733,27.169598
9734,31.955973
9735,27.13556
9736,21.881914
9737,20.367487
9738,44.46047
9739,28.752884
9740,17.363575
9741,22.57203
9742,27.957268
9743,18.19856
9744,69.18793
9745,26.76105
9746,22.374107
9747,28.39547
9748,47.817886
9749,23.14227
9750,33.591217
9751,24.44185
9752,34.88044
9753,40.727486
9754,29.109495
9755,61.48044
9756,31.288692
9757,37.476547
9758,39.235893
9759,41.47272
9760,18.13176
9761,31.943327
9762,22.964796
9763,11.051021
9764,26.308275
9765,16.614227
9766,40.20212
9767,36.051563
9768,40.680565
9769,24.654133
9770,14.595081
9771,99.20008
9772,36.91769
9773,21.759209
9774,24.158749
9775,30.551779
9776,41.406635
9777,21.383635
9778,24.164848
9779,26.250446
9780,24.454597
9781,22.58717
9782,23.6735
9783,16.045012
9784,24.238804
9785,19.220816
9786,23.314854
9787,57.586475
9788,29.08295
9789,24.850908
9790,46.486225
9791,26.563795
9792,13.163389
9793,20.026037
9794,35.300648
9795,77.56004
9796,29.345284
9797,23.083391
9798,34.32162
9799,15.267268
9800,32.944084
9801,27.009434
9802,31.622503
9803,53.093132
9804,32.01522
9805,30.460152
9806,24.19124
9807,17.072237
9808,14.230792
9809,41.47155
9810,40.934128
9811,30.49165
9812,23.81948
9813,31.250736
9814,22.635355
9815,62.54081
9816,20.670353
9817,37.110313
9818,50.28033
9819,22.704361
9820,25.250492
9821,39.66473
9822,31.946733
9823,25.053917
9824,18.726023
9825,30.347591
9826,34.72198
9827,20.491146
9828,14.0280285
9829,24.364641
9830,47.833084
9831,25.25144
9832,25.128757
9833,23.301819
9834,28.202393
9835,35.682133
9836,18.97253
9837,17.726824
9838,18.37725
9839,18.559729
9840,34.408752
9841,83.487686
9842,50.78846
9843,18.624048
9844,24.64276
9845,15.890365
9846,7.3049927
9847,17.414633
9848,25.276472
9849,17.665339
9850,18.233944
9851,21.57835
9852,17.020596
9853,75.48738
9854,47.699524
9855,17.735212
9856,20.245838
9857,19.604708
9858,22.188698
9859,61.207268
9860,52.946964
9861,61.660084
9862,63.770706
9863,24.125763
9864,46.330627
9865,25.641787
9866,20.906357
9867,26.952143
9868,10.466685
9869,21.366823
9870,30.170658
9871,18.539446
9872,13.836786
9873,34.095413
9874,26.118576
9875,20.126717
9876,46.40596
9877,27.573618
9878,40.22252
9879,48.049175
9880,89.565796
9881,24.742489
9882,19.481077
9883,15.608935
9884,30.14597
9885,24.07578
9886,21.562208
9887,30.367311
9888,21.472359
9889,24.245579
9890,21.656199
9891,35.143337
9892,31.72904
9893,55.696957
9894,11.834567
9895,23.34114
9896,29.29041
9897,31.914297
9898,30.984146
9899,26.502848
9900,40.06692
9901,27.514996
9902,19.439829
9903,14.730731
9904,28.016546
9905,13.982997
9906,206.19885
9907,78.19293
9908,22.999962
9909,46.09553
9910,31.69792
9911,26.835106
9912,15.897515
9913,31.216537
9914,18.587584
9915,12.919141
9916,44.434475
9917,36.670303
9918,38.481045
9919,30.804443
9920,235.36151
9921,21.319849
9922,38.88957
9923,105.12294
9924,23.876701
9925,13.816223
9926,18.298311
9927,61.127872
9928,24.463425
9929,105.45752
9930,16.276594
9931,113.21198
9932,18.785383
9933,43.789333
9934,24.661938
9935,87.02998
9936,44.608826
9937,12.991632
9938,26.09583
9939,19.756813
9940,23.084616
9941,60.738747
9942,17.828165
9943,235.1355
9944,47.16347
9945,40.56751
9946,19.054703
9947,38.53997
9948,13.713769
9949,15.64203
9950,22.861294
9951,16.492077
9952,29.111967
9953,109.074356
9954,20.290812
9955,23.401445
9956,15.888033
9957,53.555862
9958,39.837906
9959,76.39886
9960,23.394478
9961,35.45795
9962,22.608263
9963,15.311395
9964,56.6548
9965,22.64706
9966,19.452612
9967,33.405167
9968,19.336645
9969,33.752323
9970,23.332972
9971,20.222586
9972,28.374735
9973,27.969376
9974,35.7395
9975,23.12798
9976,27.332645
9977,33.816875
9978,32.446724
9979,23.18604
9980,23.479418
9981,38.5676
9982,25.148
9983,57.93955
9984,26.044025
9985,33.943233
9986,11.777288
9987,39.93345
9988,37.11661
9989,12.0044
9990,38.27545
9991,49.749607
9992,57.943665
9993,13.241696
9994,25.04212
9995,33.91178
9996,13.935959
9997,30.624651
9998,13.022573
9999,12.3158
10000,16.200863
10001,28.286955
10002,22.38805
10003,36.00173
10004,33.680866
10005,24.195173
10006,10.768961
10007,45.97807
10008,26.781528
10009,41.177475
10010,19.20496
10011,26.909004
10012,20.282688
10013,22.534126
10014,158.37915
10015,14.402024
10016,59.444733
10017,39.576782
10018,31.53723
10019,21.034855
10020,34.07386
10021,20.898632
10022,17.01471
10023,42.18575
10024,21.420958
10025,21.941751
10026,18.951527
10027,28.7461
10028,25.719017
10029,35.30161
10030,42.289818
10031,50.406464
10032,17.939014
10033,31.20524
10034,31.274132
10035,21.672127
10036,29.540304
10037,22.741472
10038,30.289692
10039,23.30643
10040,42.294094
10041,37.10975
10042,23.164698
10043,28.297035
10044,35.682133
10045,16.705423
10046,29.602438
10047,20.589739
10048,23.204613
10049,26.271908
10050,13.806865
10051,9.463865
10052,32.755383
10053,20.325346
10054,17.52926
10055,21.99498
10056,32.944084
10057,49.776386
10058,146.98254
10059,16.695744
10060,16.963774
10061,25.855417
10062,26.298721
10063,102.48839
10064,22.78626
10065,22.253763
10066,42.75679
10067,54.10049
10068,19.442783
10069,28.70245
10070,14.956071
10071,36.550564
10072,15.727634
10073,108.05383
10074,25.98594
10075,34.431637
10076,21.908224
10077,23.57227
10078,17.169058
10079,15.809192
10080,12.6621275
10081,15.863668
10082,13.404051
10083,40.469437
10084,20.643581
10085,19.110708
10086,37.617153
10087,27.157028
10088,22.802826
10089,31.869543
10090,21.722672
10091,24.22201
10092,15.049067
10093,11.27294
10094,9.39078
10095,27.355751
10096,22.781483
10097,40.450863
10098,38.139008
10099,20.603085
10100,40.075985
10101,17.372843
10102,18.921316
10103,14.527577
10104,114.23786
10105,27.235933
10106,16.34538
10107,21.99498
10108,19.876747
10109,87.47696
10110,24.514566
10111,27.341948
10112,63.49953
10113,9.677629
10114,27.063736
10115,13.061461
10116,40.7562
10117,20.85547
10118,46.705757
10119,23.122574
10120,56.4839
10121,32.95309
10122,15.775694
10123,29.667751
10124,61.027817
10125,22.171928
10126,38.966373
10127,18.87358
10128,26.67314
10129,16.270191
10130,15.470299
10131,23.078537
10132,99.37799
10133,89.95231
10134,22.891977
10135,46.777287
10136,51.159744
10137,23.946306
10138,42.08831
10139,31.26143
10140,13.404051
10141,34.508026
10142,26.177462
10143,34.190937
10144,18.854338
10145,25.744642
10146,20.422327
10147,31.15712
10148,79.92486
10149,19.540209
10150,18.247818
10151,22.425776
10152,22.878695
10153,17.957933
10154,46.634533
10155,22.817675
10156,43.49424
10157,37.229824
10158,14.552652
10159,25.796066
10160,24.252407
10161,31.738352
10162,26.370354
10163,18.749012
10164,22.752594
10165,130.68973
10166,58.638912
10167,20.783821
10168,16.877897
10169,30.806335
10170,34.0833
10171,30.22048
10172,18.884836
10173,22.014793
10174,32.557846
10175,31.457045
10176,20.87566
10177,25.493574
10178,31.060331
10179,30.452768
10180,19.287447
10181,65.17478
10182,25.734066
10183,38.20801
10184,24.275038
10185,22.097694
10186,23.808475
10187,28.359737
10188,35.33878
10189,13.624634
10190,9.708759
10191,37.987648
10192,18.372461
10193,31.168459
10194,26.366762
10195,29.231806
10196,24.638567
10197,71.9706
10198,15.853096
10199,17.10105
10200,15.168991
10201,15.085233
10202,28.307447
10203,14.769636
10204,24.797468
10205,40.813934
10206,35.665924
10207,54.638386
10208,76.4637
10209,22.983973
10210,18.45535
10211,102.908485
10212,34.901333
10213,129.78102
10214,73.80203
10215,35.27679
10216,28.05426
10217,23.971693
10218,37.40907
10219,31.548908
10220,22.275581
10221,16.248585
10222,22.525133
10223,85.1251
10224,23.429295
10225,16.922144
10226,47.526093
10227,48.748806
10228,20.640139
10229,27.830975
10230,59.940414
10231,85.82101
10232,38.561134
10233,30.744406
10234,28.046406
10235,32.620747
10236,63.028217
10237,20.060469
10238,16.8175
10239,54.30145
10240,19.645388
10241,26.241087
10242,34.116486
10243,18.14927
10244,47.457935
10245,26.79348
10246,22.107481
10247,15.64669
10248,20.12132
10249,171.31349
10250,57.232582
10251,25.108408
10252,66.08118
10253,42.680225
10254,39.28632
10255,36.213272
10256,40.358345
10257,121.729385
10258,29.731577
10259,69.80316
10260,36.228905
10261,35.5449
10262,32.15017
10263,18.664816
10264,39.247555
10265,17.737158
10266,11.468074
10267,18.804213
10268,58.082726
10269,41.002213
10270,10.672233
10271,21.603632
10272,23.630785
10273,35.661777
10274,20.537596
10275,33.08321
10276,43.562187
10277,24.151337
10278,20.15175
10279,42.632877
10280,51.021603
10281,60.49167
10282,25.60449
10283,28.769295
10284,25.228312
10285,38.01358
10286,29.612658
10287,23.36729
10288,41.53854
10289,11.501368
10290,18.648346
10291,19.652533
10292,19.39025
10293,20.27716
10294,19.751263
10295,24.187305
10296,51.893337
10297,25.673801
10298,35.340233
10299,49.110657
10300,16.603191
10301,17.522873
10302,22.90147
10303,23.112867
10304,26.174965
10305,21.466404
10306,18.09492
10307,22.056942
10308,15.517062
10309,41.03072
10310,36.221302
10311,23.958052
10312,39.78591
10313,21.077974
10314,26.650394
10315,32.934387
10316,19.19245
10317,36.15873
10318,47.74928
10319,34.538147
10320,20.230944
10321,38.079746
10322,29.66527
10323,31.34557
10324,45.818707
10325,14.126979
10326,22.029165
10327,26.205082
10328,44.9818
10329,14.562229
10330,13.881166
10331,21.470085
10332,30.888313
10333,27.52869
10334,23.412899
10335,34.09514
10336,29.393648
10337,28.547705
10338,24.494335
10339,10.720632
10340,17.241951
10341,59.76138
10342,30.292274
10343,30.034712
10344,45.515022
10345,15.243916
10346,21.73402
10347,33.645336
10348,59.978592
10349,37.841618
10350,32.165867
10351,46.12777
10352,18.726416
10353,74.586815
10354,25.105577
10355,26.933855
10356,50.791466
10357,30.979721
10358,40.243984
10359,20.115395
10360,20.484312
10361,63.054783
10362,41.033375
10363,85.62587
10364,32.52912
10365,19.591671
10366,25.947622
10367,29.579987
10368,18.34656
10369,18.646812
10370,23.711548
10371,61.98936
10372,18.749012
10373,32.403168
10374,49.615707
10375,27.139942
10376,37.036644
10377,20.713072
10378,28.828995
10379,30.385786
10380,17.068632
10381,29.11041
10382,19.698
10383,31.523823
10384,10.75649
10385,39.608917
10386,40.35075
10387,21.074312
10388,99.47858
10389,24.628756
10390,27.87858
10391,27.180185
10392,33.367172
10393,60.60061
10394,60.04628
10395,34.240047
10396,24.07045
10397,32.1688
10398,21.594997
10399,16.180092
10400,37.50486
10401,21.90653
10402,24.693
10403,22.409578
10404,63.6746
10405,31.527042
10406,48.546417
10407,13.321833
10408,32.33152
10409,39.27697
10410,29.824173
10411,160.77214
10412,13.884468
10413,20.07851
10414,20.78579
10415,45.174286
10416,25.467302
10417,27.899105
10418,29.767586
10419,13.104831
10420,58.33161
10421,25.929718
10422,33.547134
10423,7.1828847
10424,27.425951
10425,22.212475
10426,40.75164
10427,31.967072
10428,24.30299
10429,66.23003
10430,70.42124
10431,19.719421
10432,74.30299
10433,74.91414
10434,23.15455
10435,23.91718
10436,43.866287
10437,16.400637
10438,21.308857
10439,37.23703
10440,20.080055
10441,20.504911
10442,37.958714
10443,12.245942
10444,19.770823
10445,19.960121
10446,15.914337
10447,33.889946
10448,33.41245
10449,21.342241
10450,17.396511
10451,18.671741
10452,39.77989
10453,18.696453
10454,47.374283
10455,64.032196
10456,38.661102
10457,14.745504
10458,27.787489
10459,14.726547
10460,20.23337
10461,25.305758
10462,99.36711
10463,26.975004
10464,42.8506
10465,32.01731
10466,19.721764
10467,47.328182
10468,20.867424
10469,30.20582
10470,13.484278
10471,20.156134
10472,17.289454
10473,24.150839
10474,23.774317
10475,16.38245
10476,188.54689
10477,37.14095
10478,17.164162
10479,20.23654
10480,53.911625
10481,23.482557
10482,37.1708
10483,32.129005
10484,31.308197
10485,9.968467
10486,54.09422
10487,17.4302
10488,15.554169
10489,44.260418
10490,40.546486
10491,43.750816
10492,20.463312
10493,33.732327
10494,22.196413
10495,19.540718
10496,27.238802
10497,32.938976
10498,20.28837
10499,18.075996
10500,17.43329
10501,21.862213
10502,18.394566
10503,23.356695
10504,21.70514
10505,51.04179
10506,31.347572
10507,23.16828
10508,11.169286
10509,31.52878
10510,17.335802
10511,22.586346
10512,22.668985
10513,19.748186
10514,28.464888
10515,24.214598
10516,16.644257
10517,29.42352
10518,27.713669
10519,8.887141
10520,43.21473
10521,27.740978
10522,38.303116
10523,46.853153
10524,20.841183
10525,21.418734
10526,18.345074
10527,46.466034
10528,21.476118
10529,19.952608
10530,18.699705
10531,73.4748
10532,46.145977
10533,36.20463
10534,21.491732
10535,26.742767
10536,17.22804
10537,27.096437
10538,22.179726
10539,10.0653305
10540,23.397182
10541,30.850643
10542,27.058695
10543,16.12926
10544,63.84137
10545,14.708535
10546,12.429373
10547,25.572514
10548,31.03265
10549,81.225334
10550,28.910189
10551,22.803381
10552,18.82362
10553,24.295288
10554,102.964134
10555,27.827278
10556,25.845575
10557,44.74973
10558,24.647257
10559,53.340023
10560,88.284294
10561,58.900955
10562,20.305319
10563,16.773394
10564,29.089453
10565,17.169058
10566,23.155323
10567,36.17415
10568,23.746439
10569,23.44136
10570,46.888012
10571,20.109684
10572,8.856352
10573,17.116343
10574,18.026817
10575,70.43669
10576,40.709343
10577,37.469357
10578,22.820734
10579,20.904821
10580,30.760416
10581,26.168692
10582,33.01128
10583,27.811419
10584,25.148
10585,25.754286
10586,43.441357
10587,12.865334
10588,34.040657
10589,14.850516
10590,38.853405
10591,20.464428
10592,31.88187
10593,107.68695
10594,30.101141
10595,33.33805
10596,47.16947
10597,25.14182
10598,41.36707
10599,47.19251
10600,25.299213
10601,27.734287
10602,9.37591
10603,40.88628
10604,16.372559
10605,18.850853
10606,33.002583
10607,27.015285
10608,34.15708
10609,20.29583
10610,44.93376
10611,16.271385
10612,23.208187
10613,16.518463
10614,22.228397
10615,22.614223
10616,16.47224
10617,18.19954
10618,25.23195
10619,15.803856
10620,73.39869
10621,81.94246
10622,26.422062
10623,14.381634
10624,18.616348
10625,85.27295
10626,21.323812
10627,33.949432
10628,24.358053
10629,23.00986
10630,26.078676
10631,14.151317
10632,39.135853
10633,26.738514
10634,20.454664
10635,23.101942
10636,17.354996
10637,20.046114
10638,27.62929
10639,11.361326
10640,14.457124
10641,17.291279
10642,56.242104
10643,19.727327
10644,32.19209
10645,27.036358
10646,18.331972
10647,21.563225
10648,35.311253
10649,47.505413
10650,19.44435
10651,18.921526
10652,45.091164
10653,25.397331
10654,32.684166
10655,34.011894
10656,17.691824
10657,20.108238
10658,21.27305
10659,56.73354
10660,13.470568
10661,21.9375
10662,26.459576
10663,19.558554
10664,38.46111
10665,12.851419
10666,72.58453
10667,22.453005
10668,25.10314
10669,31.523386
10670,5.5496607
10671,44.75898
10672,93.43875
10673,10.695772
10674,18.61252
10675,19.474508
10676,45.604534
10677,65.21594
10678,36.26746
10679,28.550587
10680,48.269264
10681,60.77751
10682,24.329554
10683,26.829655
10684,29.553423
10685,68.501945
10686,48.401394
10687,19.223993
10688,25.638157
10689,36.836113
10690,27.43906
10691,19.088854
10692,32.46262
10693,13.166379
10694,49.21582
10695,10.749234
10696,22.205084
10697,19.358591
10698,15.13743
10699,21.059725
10700,29.532541
10701,15.487739
10702,21.931044
10703,39.71069
10704,15.899216
10705,29.144098
10706,31.27832
10707,16.68778
10708,19.201223
10709,19.648312
10710,38.611546
10711,23.557375
10712,47.30677
10713,17.682753
10714,30.00327
10715,28.869211
10716,26.765726
10717,14.089625
10718,23.411844
10719,23.939936
10720,32.333805
10721,32.88411
10722,20.615637
10723,26.497746
10724,19.264778
10725,51.312984
10726,13.933595
10727,17.672998
10728,24.908539
10729,16.228504
10730,11.730765
10731,66.23738
10732,84.39988
10733,20.85775
10734,23.126362
10735,18.022297
10736,161.6988
10737,39.904892
10738,33.26302
10739,34.90449
10740,41.080215
10741,15.71945
10742,55.22419
10743,26.888145
10744,42.871563
10745,34.935596
10746,28.035955
10747,38.41956
10748,31.52878
10749,18.313055
10750,36.68438
10751,28.803913
10752,12.051386
10753,13.001424
10754,29.893108
10755,28.36866
10756,17.109543
10757,30.533663
10758,27.527498
10759,12.4936285
10760,54.390953
10761,21.161549
10762,30.290178
10763,16.544079
10764,16.77473
10765,25.052753
10766,25.51099
10767,27.806778
10768,21.859211
10769,18.14439
10770,40.895126
10771,18.116875
10772,19.563658
10773,25.689255
10774,37.719696
10775,12.671877
10776,60.226673
10777,33.603294
10778,49.53908
10779,53.776512
10780,28.359663
10781,13.321137
10782,13.179163
10783,59.402996
10784,35.24458
10785,36.063553
10786,85.83011
10787,15.362342
10788,22.456709
10789,64.62754
10790,19.67689
10791,24.429384
10792,16.514284
10793,272.52307
10794,35.407475
10795,33.22493
10796,34.862938
10797,38.572445
10798,13.836973
10799,26.429276
10800,22.401232
10801,13.439391
10802,32.314796
10803,52.98382
10804,28.393593
10805,82.56558
10806,90.87722
10807,40.36966
10808,13.4688
10809,125.83843
10810,20.56115
10811,22.620638
10812,20.497803
10813,35.659
10814,30.104248
10815,16.976181
10816,27.095488
10817,27.662846
10818,46.03864
10819,12.324199
10820,30.997295
10821,16.668884
10822,35.942657
10823,44.49564
10824,19.271477
10825,51.163345
10826,16.381351
10827,83.51002
10828,17.22804
10829,49.098293
10830,21.356915
10831,17.698595
10832,33.74435
10833,21.592354
10834,26.752558
10835,43.29901
10836,44.018074
10837,35.347137
10838,49.62556
10839,33.65909
10840,19.555801
10841,20.71278
10842,67.4299
10843,19.99299
10844,114.47236
10845,14.33126
10846,19.140776
10847,66.64956
10848,26.0288
10849,35.10521
10850,23.232582
10851,29.768219
10852,38.71394
10853,27.408691
10854,15.191063
10855,22.9857
10856,58.75026
10857,43.033825
10858,19.358437
10859,15.670667
10860,27.111841
10861,15.683854
10862,32.716087
10863,31.937548
10864,20.818623
10865,44.50399
10866,24.621878
10867,18.815527
10868,24.355576
10869,28.557018
10870,24.27237
10871,106.8956
10872,54.425293
10873,18.951527
10874,76.65794
10875,99.165085
10876,89.43896
10877,74.30102
10878,19.684772
10879,17.44331
10880,28.525524
10881,28.367287
10882,29.57011
10883,27.120556
10884,11.27801
10885,33.216457
10886,115.50332
10887,36.244526
10888,32.23049
10889,46.882908
10890,13.806318
10891,28.095682
10892,20.065323
10893,17.277952
10894,16.519037
10895,32.387936
10896,17.512661
10897,7.5279746
10898,31.176785
10899,44.416237
10900,24.48747
10901,61.546394
10902,17.753607
10903,15.259749
10904,17.958067
10905,35.3433
10906,47.08563
10907,29.415174
10908,22.698977
10909,19.893106
10910,29.74792
10911,17.540157
10912,17.219528
10913,14.874725
10914,51.866356
10915,23.829561
10916,87.6577
10917,33.560463
10918,18.749012
10919,48.048862
10920,46.890903
10921,17.142832
10922,30.790087
10923,19.935036
10924,31.419636
10925,10.120596
10926,10.219175
10927,25.323002
10928,20.26173
10929,58.786312
10930,22.459204
10931,30.68955
10932,15.854602
10933,40.413372
10934,18.503115
10935,15.318002
10936,60.89995
10937,29.179031
10938,36.677826
10939,22.068207
10940,39.141075
10941,38.187035
10942,34.822853
10943,23.665075
10944,29.020452
10945,34.443005
10946,23.72702
10947,23.3666
10948,12.051386
10949,52.90125
10950,19.490578
10951,33.189644
10952,248.45563
10953,18.913233
10954,63.06608
10955,35.45091
10956,24.643915
10957,52.10727
10958,22.169489
10959,41.34794
10960,21.015131
10961,22.499239
10962,45.065624
10963,17.096169
10964,31.0704
10965,56.575752
10966,20.6714
10967,30.06267
10968,20.978666
10969,14.982223
10970,55.689224
10971,13.964114
10972,16.769346
10973,31.117495
10974,51.599953
10975,38.76302
10976,23.88584
10977,37.938797
10978,9.247525
10979,24.767555
10980,32.239857
10981,17.009403
10982,41.861046
10983,46.14023
10984,28.129469
10985,29.533472
10986,52.824615
10987,15.276867
10988,32.099472
10989,118.119316
10990,40.898148
10991,28.089294
10992,76.607414
10993,35.0571
10994,35.473316
10995,27.89768
10996,78.66856
10997,22.453356
10998,39.97764
10999,24.897615
11000,20.130234
11001,20.320238
11002,28.249348
11003,27.014725
11004,34.949966
11005,29.840425
11006,31.154112
11007,28.11267
11008,22.641607
11009,76.33696
11010,22.268091
11011,17.773891
11012,27.757015
11013,33.38111
11014,12.590298
11015,30.145872
11016,41.4687
11017,23.356144
11018,21.478743
11019,39.3269
11020,24.954678
11021,22.734076
11022,34.387844
11023,23.816174
11024,22.415808
11025,20.573519
11026,20.37439
11027,20.380495
11028,13.432605
11029,34.99685
11030,28.45506
11031,35.89931
11032,24.104904
11033,19.783289
11034,53.299522
11035,42.40469
11036,24.193136
11037,17.352215
11038,50.303467
11039,39.86094
11040,65.28172
11041,44.68239
11042,56.828175
11043,21.90448
11044,14.177098
11045,24.935608
11046,28.893528
11047,59.379494
11048,41.02642
11049,19.347378
11050,22.110708
11051,19.361135
11052,26.07256
11053,32.446724
11054,29.774706
11055,33.519936
11056,50.142376
11057,41.313072
11058,22.169403
11059,30.368723
11060,36.1612
11061,19.783968
11062,36.638626
11063,43.330345
11064,23.358534
11065,28.156973
11066,21.652807
11067,12.284659
11068,18.108059
11069,44.05591
11070,21.163103
11071,15.355199
11072,13.0810175
11073,36.06395
11074,30.738577
11075,20.560373
11076,28.389166
11077,34.658318
11078,25.048304
11079,36.884884
11080,36.948486
11081,61.316437
11082,14.943302
11083,17.501791
11084,32.826424
11085,54.079956
11086,18.586548
11087,26.576193
11088,42.195995
11089,16.50678
11090,34.707806
11091,35.070724
11092,11.867362
11093,117.23496
11094,12.330795
11095,19.344906
11096,24.645325
11097,38.232166
11098,26.249123
11099,17.492502
11100,18.750065
11101,24.50909
11102,41.574707
11103,52.23695
11104,27.522865
11105,16.95635
11106,30.667393
11107,19.46462
11108,13.452232
11109,116.395515
11110,19.699436
11111,60.82005
11112,35.05435
11113,30.63238
11114,39.490368
11115,33.876617
11116,11.88171
11117,30.605011
11118,16.328083
11119,37.428276
11120,25.932749
11121,76.68693
11122,21.869911
11123,80.91658
11124,40.6143
11125,17.41838
11126,22.97654
11127,28.109463
11128,18.649462
11129,38.57989
11130,68.477806
11131,24.805302
11132,24.883701
11133,22.464579
11134,17.841515
11135,74.793495
11136,25.982697
11137,22.328001
11138,38.550694
11139,16.898396
11140,35.78347
11141,42.00378
11142,16.527317
11143,34.13596
11144,42.24336
11145,20.721987
11146,23.113667
11147,17.012634
11148,39.233425
11149,112.9574
11150,25.393768
11151,15.435378
11152,17.625084
11153,16.89241
11154,26.34352
11155,30.64879
11156,25.660587
11157,22.844177
11158,22.58424
11159,61.25818
11160,21.276403
11161,41.82019
11162,35.871994
11163,19.63254
11164,31.019077
11165,41.310993
11166,36.488117
11167,31.907038
11168,28.964592
11169,42.545555
11170,24.051105
11171,41.667557
11172,18.660324
11173,30.61143
11174,13.315341
11175,35.66835
11176,36.67727
11177,26.298721
11178,50.686806
11179,44.74973
11180,17.22364
11181,24.66284
11182,31.159702
11183,88.004814
11184,48.46038
11185,44.865868
11186,22.338404
11187,28.319916
11188,27.945019
11189,23.27358
11190,27.278202
11191,18.384668
11192,89.96966
11193,19.525759
11194,20.668566
11195,26.029177
11196,30.605011
11197,14.908733
11198,18.247698
11199,16.441616
11200,37.53851
11201,34.862938
11202,28.005178
11203,12.158341
11204,46.973434
11205,29.42784
11206,26.403986
11207,20.138237
11208,43.55855
11209,21.16621
11210,14.364681
11211,20.943058
11212,112.45755
11213,66.93489
11214,97.94648
11215,17.973278
11216,22.413132
11217,22.011917
11218,22.834604
11219,22.945429
11220,20.52386
11221,21.848738
11222,19.829218
11223,36.820217
11224,28.219587
11225,14.402599
11226,148.63844
11227,19.42846
11228,19.559185
11229,21.673655
11230,91.14838
11231,38.900642
11232,26.118576
11233,11.301738
11234,23.608562
11235,27.659227
11236,61.816093
11237,22.40491
11238,19.078726
11239,15.376467
11240,34.21035
11241,22.027674
11242,85.47387
11243,19.44686
11244,19.252005
11245,23.599037
11246,17.166319
11247,72.01105
11248,19.599808
11249,16.960976
11250,28.603157
11251,13.517181
11252,82.74298
11253,17.673227
11254,61.853344
11255,41.42658
11256,30.902824
11257,30.183403
11258,22.2712
11259,22.820375
11260,21.408415
11261,42.052387
11262,22.331293
11263,27.638851
11264,24.207058
11265,22.442951
11266,30.445036
11267,60.47221
11268,23.903019
11269,38.074173
11270,22.634682
11271,98.12097
11272,21.651958
11273,24.79601
11274,15.715893
11275,60.21163
11276,43.119213
11277,24.87122
11278,20.491335
11279,9.25788
11280,24.87122
11281,17.078524
11282,62.653023
11283,25.16962
11284,21.18924
11285,32.65402
11286,20.420326
11287,33.050617
11288,19.678051
11289,14.131629
11290,41.79117
11291,25.594444
11292,53.546627
11293,17.49941
11294,26.271872
11295,67.07211
11296,24.084476
11297,30.470163
11298,20.790623
11299,25.490597
11300,34.328888
11301,20.045116
11302,61.92036
11303,76.11807
11304,21.397491
11305,17.21236
11306,28.600359
11307,14.787723
11308,27.825527
11309,47.064655
11310,77.782455
11311,27.787924
11312,37.597065
11313,19.870453
11314,24.660578
11315,20.437902
11316,22.119228
11317,20.065323
11318,22.12943
11319,48.13669
11320,45.025566
11321,58.780376
11322,21.864634
11323,17.369154
11324,152.34315
11325,53.705185
11326,22.690212
11327,20.658188
11328,41.021946
11329,39.14264
11330,21.990433
11331,39.559994
11332,20.668566
11333,37.110706
11334,17.71304
11335,33.167305
11336,17.81991
11337,27.838844
11338,13.182897
11339,24.144512
11340,16.534914
11341,68.79108
11342,30.389536
11343,25.16865
11344,16.40839
11345,22.830603
11346,26.999487
11347,33.286102
11348,35.86158
11349,32.52327
11350,17.841515
11351,36.1432
11352,46.685688
11353,15.269481
11354,15.852181
